userId,Talks_Participation_19_20,lastSubmit,Wanted_Programming_Languages,Coding_as_Hobby,Teaching_Problems_POV,Fav_Coding_Drink,Professional_Prod_Env,Open_Source_Participation,Daily_Web_Frameworks,Graduation_Employment_Gap,Preferred_Company_Type,Coding_Experience,Fav_Programming_Languages,Online_InPerson_Preferrence,Side_Projects,Daily_Paltforms,Blog_Posting,Salary_Range_DH,Country,Gender,Reentery_Plans,Learning_Platforms,Primary_OS,Job_Title,Covid_Productivity,Wanted_Web_Frameworks,Local_Dialect_Content,Covid_Remote_Adoption,Teaching_Jobs_Gap,Overtime_Frequency,Daily_Programming_Languages,Moroccan_Community_AutoEval,Help_Sources,Local_Community_Membership,Education,Daily_IDE,Moroccan_DevC_Membership,startTime,Continuous_Learning_Frequency,Event_Attendence_19_20,Immigration_Plans,Wanted_Platforms,Job_Satisfaction,Preferred_Job_Criteria,Employment_Status,Read_Write_Languages,English_Barrier,Age
88QI7sJsuBbI9YWEVDBHh0sASmX2,0,1604661113397,"['JavaScript', 'HTML/CSS 😉', 'Ruby']",No,"['Students', 'Teachers', 'Academic defined subjects (system)', 'Companies engagement with academia']",Water,['Not Sure'],"['Yes, few PRs in multiple projects', 'I am maintaining my own project']",['Django'],,Small company,Less than 1 year,"['SQL', 'Python', 'Scala']",Li ja bismilah,For learning,"['Pandas', 'TensorFlow', 'Keras', 'Apache Spark', 'Torch/PyTorch']",Thinking of it.,,Morocco,Female,Yes,"['YouTube', 'Paid platforms', 'Books', 'Official documentation', 'Blog posts', 'Company resources', 'Others']",Windows,"Engineer, data",,"['React.js', 'Flask', 'Ruby on Rails']",Spoken,,Not enough,,"['Python', 'Java']",Good,"['Google it', 'Stackoverflow', 'Do other work and come back later.', 'Watch help/tutorial videos', 'Call a coworker or friend']",NO,Bac +5,"['Jetbrains (Intellij, PhpStorm, Resharper ...)', 'Eclipse', 'Other']",Yes,1604660450516,Once a year,1-3,Yes,"['Node.js', 'React Native', 'Cordova']",,"['Languages, frameworks, and other technologies I’d be working with', 'Office environment or company culture', 'Opportunities for professional development', 'How widely used or impactful my work output would be']",Student,"['Arabic', 'French', 'English']",No,20 to 24 years
8FCeW60pkTdoOAV4blqovQnuffv2,0,1604602647557,"['Python', 'TypeScript']",No,"['Students', 'Teachers', 'Academic defined subjects (system)', 'Companies engagement with academia']",Water,['Not Sure'],['I am maintaining my own project'],"['jQuery', 'React.js']",,Multinational company,1-3 years,"['JavaScript', 'HTML/CSS 😉', 'SQL', 'Java', 'PHP', 'C']",Li ja bismilah,For learning,['Node.js'],Thinking of it.,,Morocco,Male,Yes,"['YouTube', 'Books', 'Official documentation', 'Blog posts', 'Company resources', 'Others']",Windows,"Developer, front-end",The current Pandemic boosted very positively my productivity,"['Django', 'Laravel']",Both,,Not enough,Often: 1-2 days per week or more,"['JavaScript', 'HTML/CSS  😉', 'SQL', 'PHP']",Good,"['Google it', 'Stackoverflow', 'Do other work and come back later.', 'Watch help/tutorial videos']",NO,Bac +2,"['VS Code', 'Atom']",Yes,1604602151002,Every few months,0,Yes,['Other'],,"['Languages, frameworks, and other technologies I’d be working with', 'Office environment or company culture', 'Opportunities for professional development', 'The industry that I’d be working in', 'Salary']",Student,"['Arabic', 'French', 'English']",No,15 to 19 years
8MLirh6UaOZvzAYDuHhuiqaaUr93,0,1604493657888,['JavaScript'],No,['Academic defined subjects (system)'],Water,['Not Sure'],['I don’t have an account on Github (or alternatives).'],['ASP.NET'],,Multinational company,Less than 1 year,['C#'],Li ja bismilah,NO,['.NET'],"No, I am not interested.",,Morocco,Female,,['YouTube'],Windows,"Developer, desktop applications",,['ASP.NET Core'],Both,,Enough to start,,"['HTML/CSS  😉', 'C#']",Good,"['Stackoverflow', 'Watch help/tutorial videos', 'Call a coworker or friend']",NO,Bac +2,['VS Code'],I don’t know Facebook Developer circles,1604493674104,Once a year,0,Yes,['Xamarin'],Neither satisfied nor dissatisfied,['Salary'],Student,"['Arabic', 'English']",Yes,20 to 24 years
8TxmJlhLOAhcGBl7MHnpLIGVG6a2,,1604841881257,,Yes,['Academic defined subjects (system)'],None,,,,,,Less than 1 year,,,,,,,Morocco,Male,Yes,"['YouTube', 'Paid platforms', 'Official documentation', 'Blog posts']",,"Developer, mobile",,,Spoken,,Enough to start,,,,,,Bac +5,,,1604841671544,,,No,,,,,"['Arabic', 'French', 'English']",No,20 to 24 years
8ULHy0dxspg7s9U9mXWpyWWWwt72,0,1604589663781,"['Python', 'PHP']",No,"['Academic defined subjects (system)', 'Companies engagement with academia']",Water,['Not Sure'],['I don’t have an account on Github (or alternatives).'],"['jQuery', 'React.js', 'Drupal']",0 months,Small company,3-5 years,"['JavaScript', 'HTML/CSS 😉', 'Other']",Li ja bismilah,NO,['Other'],Thinking of it.,10 000 - 13 000,Morocco,Male,No,"['YouTube', 'Paid platforms', 'Official documentation', 'Blog posts', 'Others']",MacOS,"Developer, front-end",The current Pandemic somehow impacted negatively my productivity,"['Symfony', 'Gatsby']",No,The company started remote after covid,Not enough,Occasionally: 1-2 days per quarter but less than monthly ,"['JavaScript', 'HTML/CSS  😉', 'Other']",Not Bad,"['Google it', 'Stackoverflow']",NO,Bac +2,['VS Code'],Yes,1604589164450,Once a year,0,Yes,"['Node.js', 'React Native']",Slightly satisfied,"['Languages, frameworks, and other technologies I’d be working with', 'Office environment or company culture', 'Flex time or a flexible schedule', 'Opportunities for professional development', 'Remote work options', 'Salary']",Employed full-time,"['Arabic', 'French', 'English']",No,25 to 29 years
8c3oLdtDX9cXvrNgIZtEfxVPEOj1,0,1604508847208,"['Kotlin', 'Swift', 'R']",Yes,['Academic defined subjects (system)'],Coffee,['Not Sure'],['I am maintaining my own project'],['React.js'],0 months,Multinational company,Less than 1 year,"['JavaScript', 'HTML/CSS 😉', 'Python', 'Java', 'C#', 'TypeScript']",Li ja bismilah,For learning,"['Node.js', 'React Native']","No, I am not interested.",8 000 - 10 000,Morocco,Female,Yes,"['YouTube', 'Paid platforms', 'Official documentation', 'Blog posts']",MacOS,"Developer, full-stack",The current Pandemic boosted very positively my productivity,"['Symfony', 'Gatsby', 'Other']",Both,We were doing remote before,Enough to start,Often: 1-2 days per week or more,"['JavaScript', 'SQL', 'TypeScript']",Good,"['Google it', 'Stackoverflow', 'Call a coworker or friend']",NO,Bac +5,['VS Code'],NO,1604508246793,Every few months,0,No,"['Unity 3D', 'Flutter', 'Terraform']",Very satisfied,"['Opportunities for professional development', 'The industry that I’d be working in', 'Salary']",Employed full-time,"['Arabic', 'French', 'English']",No,20 to 24 years
8gPu986lTOXB58ngS320E9s2J6d2,0,1604438140666,"['R', 'Scala']",No,['Academic defined subjects (system)'],Coffee,['Not Sure'],['I am maintaining my own project'],['Flask'],0 months,Multinational company,1-3 years,"['JavaScript', 'SQL', 'Python', 'Java', 'Bash/Shell/PowerShell', 'C++', 'Scala']",Li ja bismilah,NO,"['Pandas', 'Apache Spark', 'Other']",Thinking of it.,8 000 - 10 000,Morocco,Male,No,"['YouTube', 'Paid platforms', 'Official documentation', 'Company resources']",Windows,"Engineer, data",The current Pandemic somehow boosted my productivity,['Spring Ecosystem'],No,The company started remote after covid,Not enough,Often: 1-2 days per week or more,"['SQL', 'Python', 'Java']",Good,"['Google it', 'Stackoverflow', 'Do other work and come back later.', 'Watch help/tutorial videos']",NO,Bac +5,"['Jetbrains (Intellij, PhpStorm, Resharper ...)', 'VS Code', 'Eclipse']",Yes,1604437407472,Every few months,1-3,Yes,"['TensorFlow', 'Keras', 'Torch/PyTorch', 'Other']",Neither satisfied nor dissatisfied,"['Languages, frameworks, and other technologies I’d be working with', 'Office environment or company culture', 'Opportunities for professional development', 'The industry that I’d be working in', 'Salary']",Student,"['Arabic', 'French', 'English']",No,20 to 24 years
8iMLVl0xDTfcnKMMlM99t5mwNbb2,1 - 3 talks,1604502348184,"['TypeScript', 'Go', 'Kotlin', 'Ruby', 'Assembly', 'Swift', 'R', 'Perl']",Yes,['Academic defined subjects (system)'],Coffee,"['Full Cloud', 'Managed PaaS (heroku, app platform ...)']","['Yes, few PRs in multiple projects', 'I am maintaining my own project']","['jQuery', 'React.js', 'ASP.NET', 'ASP.NET Core', 'Vue.js', 'Angular.js', 'Laravel', 'Symfony']",Few months,Startup,3-5 years,"['JavaScript', 'HTML/CSS 😉', 'SQL', 'Python', 'Java', 'C#', 'PHP', 'Other']",Li ja bismilah,For learning,"['Node.js', '.NET', 'React Native', 'Cordova', 'Other']",Yes  less than 10 blog posts,6 000 - 8 000,Morocco,Male,,"['YouTube', 'Books', 'Official documentation', 'Company resources']",Windows,"Developer, full-stack",The current Pandemic did not impact my productivity,"['Express', 'Spring Ecosystem', 'Django', 'Drupal']",Both,The company started remote after covid,Not enough,Often: 1-2 days per week or more,"['JavaScript', 'HTML/CSS  😉', 'Python', 'Java', 'C#', 'PHP', 'Other']",Good,"['Google it', 'Stackoverflow']",Yes,Bac +3,"['Jetbrains (Intellij, PhpStorm, Resharper ...)', 'VS Code', 'Eclipse', 'Netbeans', 'Vim', 'Sublime', 'Atom']",I don’t know Facebook Developer circles,1604496551854,Once a year,1-3,Yes,"['Pandas', 'Unity 3D', 'Xamarin']",Slightly dissatisfied,"['Languages, frameworks, and other technologies I’d be working with', 'Flex time or a flexible schedule', 'Opportunities for professional development']","Freelancer, or self-employed","['Arabic', 'French', 'English']",No,20 to 24 years
8kpouRH37qRd3cLqdwmzCDucjDp2,0,1604681833410,"['Python', 'Java', 'Bash/Shell/PowerShell', 'R']",Yes,"['Students', 'Academic defined subjects (system)', 'Companies engagement with academia']",Water,['Not Sure'],"['Yes, few PRs in multiple projects']","['React.js', 'Express', 'Symfony']",,Medium company,1-3 years,"['JavaScript', 'HTML/CSS 😉', 'SQL', 'PHP', 'C']",In-person events?,For learning,['Node.js'],Thinking of it.,,Morocco,Female,Yes,"['YouTube', 'Official documentation', 'Blog posts', 'Company resources']",Windows,"Engineer, data",The current Pandemic somehow boosted my productivity,"['jQuery', 'Angular', 'Vue.js', 'Angular.js', 'Laravel']",Both,The company started remote after covid,Not enough,Often: 1-2 days per week or more,"['JavaScript', 'HTML/CSS  😉', 'SQL', 'PHP']",Good,"['Google it', 'Stackoverflow', 'Do other work and come back later.', 'Watch help/tutorial videos', 'Call a coworker or friend']",Yes,Bac +5,"['VS Code', 'Eclipse', 'Sublime']",Yes,1604681546125,Every few months,1-3,No,"['Pandas', 'React Native']",,"['Languages, frameworks, and other technologies I’d be working with', 'Office environment or company culture', 'Flex time or a flexible schedule', 'Salary']",Student,"['Arabic', 'French', 'English']",No,20 to 24 years
8nGmQLMUH6bC6S16iWMiKrqno2M2,1 - 3 talks,1604508574200,"['Python', 'Go']",Yes,['Academic defined subjects (system)'],Coffee,['Full Cloud'],"['Yes, few PRs in multiple projects']","['jQuery', 'React.js', 'Angular', 'Vue.js', 'Spring Ecosystem', 'Angular.js', 'Laravel']",0 months,Multinational company,3-5 years,"['JavaScript', 'HTML/CSS 😉', 'SQL', 'Java', 'Bash/Shell/PowerShell', 'PHP', 'TypeScript', 'C++', 'C', 'Kotlin']",Li ja bismilah,For profit,"['Node.js', 'TensorFlow', 'React Native', 'Terraform']",Yes  less than 10 blog posts,15 000 - 20 000,Morocco,Male,No,"['YouTube', 'Paid platforms', 'Books', 'Official documentation', 'Blog posts']",Windows,"Developer, embedded applications or devices",The current Pandemic did not impact my productivity,['Django'],Spoken,The company started remote after covid,Not enough,Often: 1-2 days per week or more,"['JavaScript', 'HTML/CSS  😉', 'SQL', 'Java', 'PHP', 'Kotlin']",Good,"['Google it', 'Stackoverflow', 'Watch help/tutorial videos']",Yes,Bac +5,"['Jetbrains (Intellij, PhpStorm, Resharper ...)', 'VS Code']",Yes,1604507986465,Every few months,1-3,No,['Apache Spark'],Slightly satisfied,"['Languages, frameworks, and other technologies I’d be working with', 'Office environment or company culture', 'Flex time or a flexible schedule', 'Opportunities for professional development', 'Remote work options', 'How widely used or impactful my work output would be', 'The industry that I’d be working in', 'Salary']",Employed full-time,"['Arabic', 'French', 'English']",No,25 to 29 years
8yT9IpxxbfUm9kJrDW1VHeHUsvq2,0,1604130029137,"['JavaScript', 'Bash/Shell/PowerShell', 'TypeScript']",No,['Companies engagement with academia'],None,['Not Sure'],['I don’t have an account on Github (or alternatives).'],"['React.js', 'Spring Ecosystem']",,Multinational company,Less than 1 year,"['SQL', 'Python', 'Java']",Li ja bismilah,For learning,['Other'],"No, I am not interested.",,Morocco,Female,,"['YouTube', 'Paid platforms', 'Official documentation']",Windows,"Engineer, data",The current Pandemic somehow impacted negatively my productivity,"['Angular.js', 'Django', 'Laravel']",No,,Not enough,Never,['Java'],Good,"['Stackoverflow', 'Watch help/tutorial videos']",Yes,Bac +5,"['Jetbrains (Intellij, PhpStorm, Resharper ...)', 'VS Code', 'Eclipse']",Yes,1604129575396,Once a year,0,Yes,"['Node.js', '.NET', 'React Native']",,"['Office environment or company culture', 'Opportunities for professional development', 'Salary']",Student,"['Arabic', 'French', 'English']",Yes,20 to 24 years
960IP2s5jIgHDVlHS2FcScCv1G32,1 - 3 talks,1604663671100,['Other'],Yes,['Companies engagement with academia'],Coffee,['Full Cloud'],"['Yes, few PRs in multiple projects']","['React.js', 'Angular.js', 'Flask', 'Ruby on Rails', 'Symfony']",Few months,Startup,3-5 years,"['JavaScript', 'SQL', 'Python', 'Java', 'PHP', 'Go', 'Ruby', 'Assembly', 'Scala', 'Haskell']",Live/online events,For profit,"['Node.js', 'Other']",Yes more than 10 blog posts,20 000 - 25 000,Europe,Male,No,"['Books', 'Others']",Linux-based,"Developer, full-stack",The current Pandemic impacted very negatively my productivity,['Other'],Both,The company started remote after covid,Not enough,Rarely: 1-2 days per year or less ,"['JavaScript', 'Python', 'Bash/Shell/PowerShell', 'Go', 'Ruby', 'Assembly', 'Perl']",Not Bad,['Google it'],NO,Bac +5,"['Jetbrains (Intellij, PhpStorm, Resharper ...)', 'Sublime', 'Other']",Yes,1604663157620,Every few months,1-3,Yes,['Other'],Very satisfied,['Office environment or company culture'],Employed full-time,"['Arabic', 'Amazigh', 'French', 'English', 'Others']",Yes,25 to 29 years
9898grh1NoTDMxfnxPStK3hJ7a82,1 - 3 talks,1604436479614,"['JavaScript', 'HTML/CSS 😉', 'SQL', 'Python', 'Other']",Yes,['Teachers'],Tea,"['Full Cloud', 'on-premise', 'Managed PaaS (heroku, app platform ...)']","['Yes, few PRs in multiple projects', 'I don’t have an account on Github (or alternatives).']","['jQuery', 'Angular', 'ASP.NET', 'Laravel']",Few months,Startup,Less than 1 year,"['JavaScript', 'HTML/CSS 😉', 'SQL', 'C#', 'PHP', 'TypeScript', 'C', 'VBA']",Li ja bismilah,For learning,"['Node.js', '.NET']",Yes more than 10 blog posts,< 6 000,Morocco,Male,Yes,"['YouTube', 'Paid platforms', 'Books', 'Blog posts']",Windows,"Developer, front-end",The current Pandemic somehow impacted negatively my productivity,"['jQuery', 'Angular', 'Vue.js', 'Laravel', 'Other']",Spoken,The company started remote after covid,Enough to start,Often: 1-2 days per week or more,"['TypeScript', 'C++', 'C']",Excellent,"['Google it', 'Do other work and come back later.', 'Watch help/tutorial videos', 'Call a coworker or friend']",Yes,Bac +2,"['Jetbrains (Intellij, PhpStorm, Resharper ...)', 'VS Code', 'Sublime']",Yes,1604436513260,Every few months,0,Yes,"['Node.js', '.NET']",Slightly dissatisfied,"['Languages, frameworks, and other technologies I’d be working with', 'Opportunities for professional development', 'Salary']",Employed full-time,['Arabic'],Yes,25 to 29 years
98FVngnnzLWeFsg3OkPNRNR4POA3,0,1604661236056,"['Go', 'Rust', 'Julia']",Yes,"['Teachers', 'Academic defined subjects (system)', 'Companies engagement with academia']",Coffee,['Full Cloud'],['I am maintaining my own project'],"['Vue.js', 'Django', 'Flask']",Few months,Multinational company,1-3 years,"['JavaScript', 'HTML/CSS 😉', 'Python', 'C', 'Dart', 'Scala', 'Other']",Li ja bismilah,For learning,"['Pandas', 'Flutter', 'Apache Spark']",Thinking of it.,8 000 - 10 000,Morocco,Male,Yes,"['YouTube', 'Official documentation', 'Blog posts']",Windows + WSL2,Data scientist or machine learning specialist,The current Pandemic did not impact my productivity,"['React.js', 'Express']",Both,The company started remote after covid,Not enough,Never,"['JavaScript', 'HTML/CSS  😉', 'Python']",Good,"['Google it', 'Stackoverflow', 'Watch help/tutorial videos', 'Call a coworker or friend']",NO,Bac +5,"['VS Code', 'Other']",NO,1604661260602,Every few months,0,Yes,"['Node.js', 'Ansible', 'Terraform', 'Torch/PyTorch']",Neither satisfied nor dissatisfied,"['Languages, frameworks, and other technologies I’d be working with', 'Office environment or company culture', 'Flex time or a flexible schedule', 'Remote work options', 'Salary']",Looking for work,"['Arabic', 'French', 'English']",No,20 to 24 years
9BWvjd0sytcL1fOPLXGBQSme6Gs2,0,1604164410164,['Python'],Yes,"['Teachers', 'Academic defined subjects (system)']",None,['on-premise'],"['Yes, few PRs in multiple projects']","['Angular', 'Spring Ecosystem', 'Other']",0 months,Medium company,1-3 years,"['JavaScript', 'HTML/CSS 😉', 'SQL', 'Java', 'Bash/Shell/PowerShell', 'TypeScript']",In-person events?,NO,['Other'],Yes  less than 10 blog posts,15 000 - 20 000,Morocco,Male,No,"['YouTube', 'Books', 'Official documentation', 'Blog posts', 'Others']",Windows,"Developer, full-stack",The current Pandemic somehow boosted my productivity,['React.js'],No,The company started remote after covid,Not enough,Sometimes: 1-2 days per month but less than weekly,"['JavaScript', 'HTML/CSS  😉', 'SQL', 'Java', 'Bash/Shell/PowerShell', 'TypeScript']",Good,"['Google it', 'Stackoverflow', 'Watch help/tutorial videos', 'Call a coworker or friend']",Yes,Bac +5,"['Jetbrains (Intellij, PhpStorm, Resharper ...)', 'Sublime', 'Other']",Yes,1604163656740,Once a year,0,Yes,['React Native'],Slightly satisfied,"['Languages, frameworks, and other technologies I’d be working with', 'Office environment or company culture', 'Opportunities for professional development', 'The industry that I’d be working in', 'Salary']",Employed full-time,"['Arabic', 'French', 'English']",No,25 to 29 years
